"","product","helpful_count","total_comments","url","review_country","reviewed_at","review_text","review_rating","product_company","profile_name","review_title","review"
"2615","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2020-02-29,"Great battery life & camera","5 stars","Apple","Shrikant Dongre","Value for money",5
"2616","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2020-03-04,"Very good experience","5 stars","Apple","Rakesh Kumar Asthana","Very good experience",5
"2617","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2019-11-03,"The speed of the processor and the camera quality .","5 stars","Apple","Vivian v.","Excellent quality and value for money.",5
"2618","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2019-11-13,"Fingaraprint missing","4 stars","Apple","Rohit","Fingaraprint",4
"2619","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2019-06-29,"Camera not good as iPhone X","4 stars","Apple","Amazon Customer","Good except camera feature",4
"2620","Apple iPhone XR (64GB) - Black",0,0,"url 262","India",2019-10-30,"Except camera and network quality, all hardware are good.","4 stars","Apple","Bijay Kumar Gupta","Average",4
"2621","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-10-18,"The tagline """"Designed by Apple in California"""" says it all","5 stars","Apple","Salil Sathe","The tagline """"Designed by Apple in California"""" says it all",5
"2622","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-09-11,"No finger print & battery drain to fast due to lcd screen","3 stars","Apple","surya k.","Amoled screen would be best to increase battery performance",3
"2623","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-11-10,"One of the best smartphone available under Rupees 50,000.","5 stars","Apple","Amazon Customer","iPhone XR",5
"2624","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-10-01,"Amazing phone with awesome battery backup. Must go for it","5 stars","Apple","Purshottam Khandelwal","Couldn’t be better",5
"2625","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-06-28,"Best phone in this range. The battery life is awesome and the camera is awesome too!!!","5 stars","Apple","Jeuty","Amazing battery life",5
"2626","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2020-01-11,"Beast of phone no need to look for ram n battery just go for it..","5 stars","Apple","priyanka haloi","Iphone",5
"2627","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-10-07,"Excellent processor performance, battery back up, good display...","5 stars","Apple","Amazon Customer","Awesome product, worth the price:)",5
"2628","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2020-02-11,"Simply amazing. Apple - The brand meant for quality & innovation.","5 stars","Apple","Shree","The BEST!!!",5
"2629","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-10-19,"Got iPhone yesterday, at places there were Dent and also has network and ringtone problem","1 star","Apple","moazzam","Not good, waste of money",1
"2630","Apple iPhone XR (64GB) - Black",0,0,"url 263","India",2019-11-10,"Battery life is awesome and overall phone is good","4 stars","Apple","Naveen Dava","Got it for Best deal",4
"2631","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-12-17,"Great battery life. Works for more than 24 hours.","5 stars","Apple","ravikiran","Great purchase",5
"2632","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2020-03-04,"Its a good phone using dual sim still no problem","4 stars","Apple","Amazon Customer","Nice phone",4
"2633","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-12-22,"Front camera is not so good it's not clear  and phone weight is not light","2 stars","Apple","Pari","I will give 2 star  out of 5",2
"2634","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-11-11,"Perfect phone. Camera could slightly be improved. Otherwise its perfect.","5 stars","Apple","Rohan","Best phone",5
"2635","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2020-02-04,"Face recognition is very accurate and camera is also of wonderful quality","5 stars","Apple","YASH H.","Satisfying product by apple",5
"2636","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-11-09,"Battery are good , picture quality is normal according my expectation....","5 stars","Apple","Robin Kumar Parmar","Good",5
"2637","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-11-07,"Excellent mobile. Worth every single rupee. A must buy for gadget lovers.","5 stars","Apple","Debshankar Kar","Excellent mobile",5
"2638","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-11-04,"No fingerprint reader in this. Nice phone","4 stars","Apple","Laxman Bavirisetti","Good one.",4
"2639","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2020-01-03,"Better than any flagships Android phones.","5 stars","Apple","Ashwini Kumar Yadav","Good phone",5
"2640","Apple iPhone XR (64GB) - Black",0,0,"url 264","India",2019-11-03,"Great phone for middle range","5 stars","Apple","Iraj rao","No one question in this nobility",5
"2641","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-08-21,"Superb but my adapter is not working .may it will be replaced???","4 stars","Apple","anu pandey","iPhone xR",4
"2642","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2020-03-18,"Good product","5 stars","Apple","gurkirat","Good product",5
"2643","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2020-03-03,"Wow best one","5 stars","Apple","Nilkanth","Good one to use",5
"2644","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2020-01-13,"Good value for money as compared to other Iphone models.","5 stars","Apple","Namit","Great",5
"2645","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2020-03-15,"Very good product .. nice to use and phone speed is working well","5 stars","Apple","priyadharsini","Good",5
"2646","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-11-06,"Just like bash I am totally satisfied with the phone and service","5 stars","Apple","Vivaan h.","Bravo",5
"2647","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-11-13,"Battery life is very good in compare to previous iPhone devices.","5 stars","Apple","Deepak Lohani","I am happy to be part of Iphone’s family.",5
"2648","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-11-21,"Good product","5 stars","Apple","Rachita","Asowome",5
"2649","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-09-08,"Great deal on this price","4 stars","Apple","Xain","Great",4
"2650","Apple iPhone XR (64GB) - Black",0,0,"url 265","India",2019-06-25,"Everything perfect","5 stars","Apple","rahul","Best phone",5
"2651","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2020-03-03,"Its a good choice to begin with who wants to try IOS instead of android","5 stars","Apple","Bhanu kumar","Great ohone",5
"2652","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-10-02,"Best camera and other apps. Best phone at this price. Got it for Rs45000","5 stars","Apple","ONGC A.","Must Buy Once",5
"2653","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-12-01,"The product is awesome. I can now have blind faith on amazon thks amazon","5 stars","Apple","Muzammil","Nice",5
"2654","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-10-12,"Okay","4 stars","Apple","Barun","Like it",4
"2655","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2020-03-02,"Its Awesome for Apple lover . Go for it.","5 stars","Apple","Amazon Customer","Impressive",5
"2656","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-10-03,"Thankyou amazon for selling this product at this great price.","5 stars","Apple","Nitish","This is the iPhone most people should buy",5
"2657","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-11-21,"No need to explain  just go for it","5 stars","Apple","Ajju Pilot Ultimate","Great product.",5
"2658","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-08-13,"Classy product","5 stars","Apple","punit joshi","Amazing phone",5
"2659","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2020-02-01,"Good product","5 stars","Apple","aniket babu","Nice",5
"2660","Apple iPhone XR (64GB) - Black",0,0,"url 266","India",2019-12-25,"Iphone is really iphone","5 stars","Apple","Ajay kumar","Iphone really king",5
"2661","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-10-09,"Face reader is very good.","4 stars","Apple","Amazon Customer","Very good",4
"2662","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-11-10,"Camera is not good","4 stars","Apple","michael sondhi","Good",4
"2663","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-09-19,"Loving it to the core ","5 stars","Apple","Amazon Customer","iPhone XR",5
"2664","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-11-03,"Good product at reasonable price","5 stars","Apple","Amazon Customer","Good product",5
"2665","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-12-04,"Nice device","5 stars","Apple","Amazon Customer","Nice phone",5
"2666","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2020-01-26,"Beautiful and battery life is good,camera is ultimately","5 stars","Apple","Maheshagouda.S.Patil","So quite",5
"2667","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-11-17,"It is too heavy.There is no fingerprint reader.Battery life is good","4 stars","Apple","Joys p stephen","Overall a good phone",4
"2668","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-10-01,"Got it for only 38K in sale . So much in love with this red .","5 stars","Apple","Amit Chauhan","RedBeast❤️",5
"2669","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2020-01-09,"Great battery life goes up to a day and half, camera is amazing","5 stars","Apple","Amazon Customer","Great product",5
"2670","Apple iPhone XR (64GB) - Black",0,0,"url 267","India",2019-11-08,"Very good really. Got it for a good price also.","5 stars","Apple","Sidhartha Mohanty","Excellent phone",5
"2671","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-09-07,"Good","5 stars","Apple","Azmath pasha","Worth",5
"2672","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-11-01,"Satisfactory","5 stars","Apple","Amit kumar gupta","Excellent product",5
"2673","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-10-06,"Amazing phone","5 stars","Apple","rajesh kumar udhwani","A must Buy",5
"2674","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-10-31,"Worst product","1 star","Apple","Anuj Tomer","Worst Product received defective phone",1
"2675","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-12-29,"Feeling great to use my iPhone..As Its Camera Quality really excellent","5 stars","Apple","MD Ezaz khan","Great to use!😊",5
"2676","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-10-07,"Its nice everything id perfect but I didnt received the bill for this","4 stars","Apple","Anjali kharkwal","Good xr",4
"2677","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-11-10,"Good performance, great deal on amazon!","5 stars","Apple","mili","Amazing product!",5
"2678","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-12-22,"No comments simply superb without doubt","4 stars","Apple","Siva","Must buy",4
"2679","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-10-22,"Go for it new apple lovers best of best","5 stars","Apple","sandeep","Next level",5
"2680","Apple iPhone XR (64GB) - Black",0,0,"url 268","India",2019-07-28,"Everything liked","5 stars","Apple","M","As expected",5
"2681","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2020-01-24,"Nice","5 stars","Apple","Amazon Customer","Super",5
"2682","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-09-16,"At this price point it's the best one can get @ an apple product","4 stars","Apple","Cheytan a.","It's the value for money iPhone model",4
"2683","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-11-06,"","5 stars","Apple","harsh ranwa","👍🏻",5
"2684","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-10-31,"Excellent product","5 stars","Apple","Anonymous","Excellent product",5
"2685","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-10-03,"Loved it....but face recognition is slow.","5 stars","Apple","Sathish Kumar T","Good",5
"2686","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2020-03-03,"On time delivery. Amazing phone","5 stars","Apple","Amazon Customer","Great Product",5
"2687","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-10-03,"Excellent Phone, Fast delivery.","5 stars","Apple","Pranay","Got my XR!!",5
"2688","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2020-01-25,"It has the best battery backup till now in iPhones I have used","5 stars","Apple","Muskan sharma","Best battery backup",5
"2689","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-10-18,"Great phone ! So what bulky but very powerful.","4 stars","Apple","Ashish Gurung","Bulky!",4
"2690","Apple iPhone XR (64GB) - Black",0,0,"url 269","India",2019-11-06,"Little heavy and big otherwise value for money","4 stars","Apple","Rohit Gupta","Little heavy and big",4
"2691","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-11-03,"Great phone with great features i just love it","5 stars","Apple","Dr.malik","Great phone",5
"2692","Apple iPhone XR (64GB) - Black",1,0,"url 270","India",2018-12-08,"Good phone","5 stars","Apple","Raja Prabhu","Worth it",5
"2693","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-11-01,"Not up to my expectations, bulky phone and UI is not so user friendly.","3 stars","Apple","Daita Venkata Srinivas","Bulky phone",3
"2694","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-10-25,"Go for it","5 stars","Apple","anand","I phone crazy best phone",5
"2695","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-11-28,"The headphone jack was missing in the box","5 stars","Apple","sarvesh","No headphone jack",5
"2696","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-07-05,"Perfect stuff","5 stars","Apple","Amazon Customer","Best iPhone",5
"2697","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-10-05,"This phone is very good","5 stars","Apple","Rishi","We enjoyed it",5
"2698","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-11-09,"Buy oneplus 7 pro, its good but expensive compared to the price","4 stars","Apple","Shaista B.","Depends on your need",4
"2699","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2020-03-17,"perfect Packing and so far no Problems","5 stars","Apple","Shubham gangoji","Good",5
"2700","Apple iPhone XR (64GB) - Black",0,0,"url 270","India",2019-07-01,"no doubt it is apple.","5 stars","Apple","surbhi","best phone ever",5
"2701","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2020-03-03,"Great product bought during sale time with good price","5 stars","Apple","Krishna","Wonderful product",5
"2702","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2019-10-16,"Excellent","5 stars","Apple","Mehul Patel","Excellent product",5
"2703","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2019-06-28,"Anyway iPhone is always good","5 stars","Apple","jimmidi","Excellent",5
"2704","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2020-02-02,"Great phone. A bit costly but still it's iphone. Worth buying","5 stars","Apple","Yogesh Murarka","Great phone",5
"2705","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2019-12-28,"My touch system not within three weeks after I bought the item.","2 stars","Apple","Muhammed Ranin","Don't buy products from the seller.",2
"2706","Apple iPhone XR (64GB) - Black",1,0,"url 271","India",2019-01-08,"Amazing performance","5 stars","Apple","Manoranjan Gowda","Great phone",5
"2707","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2019-06-24,"Awesome performance. Best battery among iphones. Slightly bulky with case.","5 stars","Apple","Arun","Value for money",5
"2708","Apple iPhone XR (64GB) - Black",0,0,"url 271","India",2019-11-07,"Battery life is not sufficient for a day. Faster charger not supplied","4 stars","Apple","Anilkumar Swami","Not up to expectations",4
